[ 2015-04-29T17:42:09+08:00 ] /X/admin.php/Login/index/ | INFO: Tag[ route_check ] --START--
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | INFO: Run ParseTemplate Behavior [ RunTime:0.009153s ]
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009202s ]
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | INFO: Tag[ view_filter ] --START--
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | INFO: Run ContentReplace Behavior [ RunTime:0.000492s ]
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | INFO: Run TokenBuild Behavior [ RunTime:0.000539s ]
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000409s ]
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | INFO: Run ShowRuntime Behavior [ RunTime:0.000499s ]
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002052s ]
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | INFO: Tag[ view_end ] --START--
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | INFO: Run ShowPageTrace Behavior [ RunTime:0.000485s ]
[ 2015-04-29T17:42:10+08:00 ] /X/admin.php/Login/index/resources/images/closelabel.gif | INFO: Tag[ view_end ] --END-- [ RunTime:0.000521s ]
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | INFO: Tag[ route_check ] --START--
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | INFO: Run CheckRoute Behavior [ RunTime:0.001609s ]
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001732s ]
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | INFO: Tag[ app_begin ] --START--
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000966s ]
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001050s ]
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | SQL: SHOW COLUMNS FROM `think_article` [ RunTime:0.015060s ]
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | SQL: SELECT COUNT(*) AS tp_count FROM `think_article` LIMIT 1   [ RunTime:0.039769s ]
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | SQL: SELECT `id`,`subject`,`author`,`createtime` FROM `think_article` ORDER BY id desc LIMIT 0,8   [ RunTime:0.000339s ]
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8] Undefined index: lastmodifytime IndexAction.class.php 第 112 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8] Undefined index: lastmodifytime IndexAction.class.php 第 112 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8] Undefined index: lastmodifytime IndexAction.class.php 第 112 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | INFO: Tag[ view_template ] --START--
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | INFO: Run LocationTemplate Behavior [ RunTime:0.001218s ]
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001265s ]
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | INFO: Tag[ view_parse ] --START--
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-04-29T17:42:52+08:00 ] /X/admin.php/Index/index/username/ruby97 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
